timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,rnn_hidden_state,observation_window
448,fair_1,fair,1,4,31360.5,20.0,60.0,60.0,1.0,40.0,0.0,21360.5,7050.75,,
448,max_1,max,1,4,31370.5,20.0,60.0,30.0,0.5,10.0,30.0,21370.5,10275.75,,
448,rnd_1,random,1,4,31410.5,20.0,60.0,60.0,1.0,40.0,0.0,21410.5,14175.0,,
449,fair_1,fair,1,4,31450.5,20.0,60.0,60.0,1.0,40.0,0.0,21450.5,7050.75,,
449,max_1,max,1,4,31460.5,20.0,60.0,30.0,0.5,10.0,30.0,21460.5,10305.75,,
449,rnd_1,random,1,4,31500.5,20.0,60.0,60.0,1.0,40.0,0.0,21500.5,14175.0,,
450,fair_1,fair,1,4,31495.5,20.0,60.0,15.0,0.25,-5.0,45.0,21495.5,7095.75,,
450,max_1,max,1,4,31520.5,20.0,60.0,45.0,0.75,25.0,15.0,21520.5,10320.75,,
450,rnd_1,random,1,4,31500.5,20.0,60.0,0.0,0.0,-20.0,60.0,21500.5,14235.0,,
451,fair_1,fair,1,4,31540.5,20.0,60.0,60.0,1.0,40.0,0.0,21540.5,7095.75,,
451,max_1,max,1,4,31550.5,20.0,60.0,30.0,0.5,10.0,30.0,21550.5,10350.75,,
451,rnd_1,random,1,4,31575.5,20.0,60.0,45.0,0.75,25.0,15.0,21575.5,14250.0,,
452,fair_1,fair,1,4,31615.5,20.0,60.0,60.0,1.0,40.0,0.0,21615.5,7095.75,,
452,max_1,max,1,4,31640.5,20.0,60.0,45.0,0.75,25.0,15.0,21640.5,10365.75,,
452,rnd_1,random,1,4,31680.5,20.0,60.0,60.0,1.0,40.0,0.0,21680.5,14250.0,,
453,fair_1,fair,1,4,31666.5,20.0,60.0,6.0,0.1,-14.0,54.0,21666.5,7149.75,,
453,max_1,max,1,4,31676.5,20.0,60.0,30.0,0.5,10.0,30.0,21676.5,10395.75,,
453,rnd_1,random,1,4,31671.5,20.0,60.0,15.0,0.25,-5.0,45.0,21671.5,14295.0,,
454,fair_1,fair,1,4,31711.5,20.0,60.0,60.0,1.0,40.0,0.0,21711.5,7149.75,,
454,max_1,max,1,4,31736.5,20.0,60.0,45.0,0.75,25.0,15.0,21736.5,10410.75,,
454,rnd_1,random,1,4,31746.5,20.0,60.0,30.0,0.5,10.0,30.0,21746.5,14325.0,,
455,fair_1,fair,1,4,31786.5,20.0,60.0,60.0,1.0,40.0,0.0,21786.5,7149.75,,
455,max_1,max,1,4,31796.5,20.0,60.0,30.0,0.5,10.0,30.0,21796.5,10440.75,,
455,rnd_1,random,1,4,31776.5,20.0,60.0,0.0,0.0,-20.0,60.0,21776.5,14385.0,,
456,fair_1,fair,1,4,31771.5,20.0,60.0,15.0,0.25,-5.0,45.0,21771.5,7194.75,,
456,max_1,max,1,4,31796.5,20.0,60.0,45.0,0.75,25.0,15.0,21796.5,10455.75,,
456,rnd_1,random,1,4,31821.5,20.0,60.0,45.0,0.75,25.0,15.0,21821.5,14400.0,,
457,fair_1,fair,1,4,31861.5,20.0,60.0,60.0,1.0,40.0,0.0,21861.5,7194.75,,
457,max_1,max,1,4,31871.5,20.0,60.0,30.0,0.5,10.0,30.0,21871.5,10485.75,,
457,rnd_1,random,1,4,31851.5,20.0,60.0,0.0,0.0,-20.0,60.0,21851.5,14460.0,,
458,fair_1,fair,1,4,31891.5,20.0,60.0,60.0,1.0,40.0,0.0,21891.5,7194.75,,
458,max_1,max,1,4,31916.5,20.0,60.0,45.0,0.75,25.0,15.0,21916.5,10500.75,,
458,rnd_1,random,1,4,31956.5,20.0,60.0,60.0,1.0,40.0,0.0,21956.5,14460.0,,
459,fair_1,fair,1,4,31942.5,20.0,60.0,6.0,0.1,-14.0,54.0,21942.5,7248.75,,
459,max_1,max,1,4,31952.5,20.0,60.0,30.0,0.5,10.0,30.0,21952.5,10530.75,,
459,rnd_1,random,1,4,31992.5,20.0,60.0,60.0,1.0,40.0,0.0,21992.5,14460.0,,
460,fair_1,fair,1,4,32032.5,20.0,60.0,60.0,1.0,40.0,0.0,22032.5,7248.75,,
460,max_1,max,1,4,32042.5,20.0,60.0,30.0,0.5,10.0,30.0,22042.5,10560.75,,
460,rnd_1,random,1,4,32037.5,20.0,60.0,15.0,0.25,-5.0,45.0,22037.5,14505.0,,
461,fair_1,fair,1,4,32077.5,20.0,60.0,60.0,1.0,40.0,0.0,22077.5,7248.75,,
461,max_1,max,1,4,32087.5,20.0,60.0,30.0,0.5,10.0,30.0,22087.5,10590.75,,
461,rnd_1,random,1,4,32097.5,20.0,60.0,30.0,0.5,10.0,30.0,22097.5,14535.0,,
462,fair_1,fair,1,4,32092.5,20.0,60.0,15.0,0.25,-5.0,45.0,22092.5,7293.75,,
462,max_1,max,1,4,32102.5,20.0,60.0,30.0,0.5,10.0,30.0,22102.5,10620.75,,
462,rnd_1,random,1,4,32127.5,20.0,60.0,45.0,0.75,25.0,15.0,22127.5,14550.0,,
463,fair_1,fair,1,4,32167.5,20.0,60.0,60.0,1.0,40.0,0.0,22167.5,7293.75,,
463,max_1,max,1,4,32177.5,20.0,60.0,30.0,0.5,10.0,30.0,22177.5,10650.75,,
463,rnd_1,random,1,4,32157.5,20.0,60.0,0.0,0.0,-20.0,60.0,22157.5,14610.0,,
464,fair_1,fair,1,4,32197.5,20.0,60.0,60.0,1.0,40.0,0.0,22197.5,7293.75,,
464,max_1,max,1,4,32207.5,20.0,60.0,30.0,0.5,10.0,30.0,22207.5,10680.75,,
464,rnd_1,random,1,4,32217.5,20.0,60.0,30.0,0.5,10.0,30.0,22217.5,14640.0,,
465,fair_1,fair,1,4,32212.5,20.0,60.0,15.0,0.25,-5.0,45.0,22212.5,7338.75,,
465,max_1,max,1,4,32237.5,20.0,60.0,45.0,0.75,25.0,15.0,22237.5,10695.75,,
465,rnd_1,random,1,4,32277.5,20.0,60.0,60.0,1.0,40.0,0.0,22277.5,14640.0,,
466,fair_1,fair,1,4,32317.5,20.0,60.0,60.0,1.0,40.0,0.0,22317.5,7338.75,,
466,max_1,max,1,4,32327.5,20.0,60.0,30.0,0.5,10.0,30.0,22327.5,10725.75,,
466,rnd_1,random,1,4,32337.5,20.0,60.0,30.0,0.5,10.0,30.0,22337.5,14670.0,,
467,fair_1,fair,1,4,32377.5,20.0,60.0,60.0,1.0,40.0,0.0,22377.5,7338.75,,
467,max_1,max,1,4,32402.5,20.0,60.0,45.0,0.75,25.0,15.0,22402.5,10740.75,,
467,rnd_1,random,1,4,32382.5,20.0,60.0,0.0,0.0,-20.0,60.0,22382.5,14730.0,,
468,fair_1,fair,1,4,32377.5,20.0,60.0,15.0,0.25,-5.0,45.0,22377.5,7383.75,,
468,max_1,max,1,4,32387.5,20.0,60.0,30.0,0.5,10.0,30.0,22387.5,10770.75,,
468,rnd_1,random,1,4,32397.5,20.0,60.0,30.0,0.5,10.0,30.0,22397.5,14760.0,,
469,fair_1,fair,1,4,32437.5,20.0,60.0,60.0,1.0,40.0,0.0,22437.5,7383.75,,
469,max_1,max,1,4,32462.5,20.0,60.0,45.0,0.75,25.0,15.0,22462.5,10785.75,,
469,rnd_1,random,1,4,32502.5,20.0,60.0,60.0,1.0,40.0,0.0,22502.5,14760.0,,
470,fair_1,fair,1,4,32542.5,20.0,60.0,60.0,1.0,40.0,0.0,22542.5,7383.75,,
470,max_1,max,1,4,32552.5,20.0,60.0,30.0,0.5,10.0,30.0,22552.5,10815.75,,
470,rnd_1,random,1,4,32562.5,20.0,60.0,30.0,0.5,10.0,30.0,22562.5,14790.0,,
471,fair_1,fair,1,4,32557.5,20.0,60.0,15.0,0.25,-5.0,45.0,22557.5,7428.75,,
471,max_1,max,1,4,32582.5,20.0,60.0,45.0,0.75,25.0,15.0,22582.5,10830.75,,
471,rnd_1,random,1,4,32607.5,20.0,60.0,45.0,0.75,25.0,15.0,22607.5,14805.0,,
472,fair_1,fair,1,4,32647.5,20.0,60.0,60.0,1.0,40.0,0.0,22647.5,7428.75,,
472,max_1,max,1,4,32657.5,20.0,60.0,30.0,0.5,10.0,30.0,22657.5,10860.75,,
472,rnd_1,random,1,4,32667.5,20.0,60.0,30.0,0.5,10.0,30.0,22667.5,14835.0,,
473,fair_1,fair,1,4,32707.5,20.0,60.0,60.0,1.0,40.0,0.0,22707.5,7428.75,,
473,max_1,max,1,4,32732.5,20.0,60.0,45.0,0.75,25.0,15.0,22732.5,10875.75,,
473,rnd_1,random,1,4,32757.5,20.0,60.0,45.0,0.75,25.0,15.0,22757.5,14850.0,,
474,fair_1,fair,1,4,32752.5,20.0,60.0,15.0,0.25,-5.0,45.0,22752.5,7473.75,,
474,max_1,max,1,4,32762.5,20.0,60.0,30.0,0.5,10.0,30.0,22762.5,10905.75,,
474,rnd_1,random,1,4,32772.5,20.0,60.0,30.0,0.5,10.0,30.0,22772.5,14880.0,,
475,fair_1,fair,1,4,32812.5,20.0,60.0,60.0,1.0,40.0,0.0,22812.5,7473.75,,
475,max_1,max,1,4,32837.5,20.0,60.0,45.0,0.75,25.0,15.0,22837.5,10920.75,,
475,rnd_1,random,1,4,32877.5,20.0,60.0,60.0,1.0,40.0,0.0,22877.5,14880.0,,
476,fair_1,fair,1,4,32917.5,20.0,60.0,60.0,1.0,40.0,0.0,22917.5,7473.75,,
476,max_1,max,1,4,32927.5,20.0,60.0,30.0,0.5,10.0,30.0,22927.5,10950.75,,
476,rnd_1,random,1,4,32922.5,20.0,60.0,15.0,0.25,-5.0,45.0,22922.5,14925.0,,
477,fair_1,fair,1,4,32917.5,20.0,60.0,15.0,0.25,-5.0,45.0,22917.5,7518.75,,
477,max_1,max,1,4,32942.5,20.0,60.0,45.0,0.75,25.0,15.0,22942.5,10965.75,,
477,rnd_1,random,1,4,32937.5,20.0,60.0,15.0,0.25,-5.0,45.0,22937.5,14970.0,,
478,fair_1,fair,1,4,32977.5,20.0,60.0,60.0,1.0,40.0,0.0,22977.5,7518.75,,
478,max_1,max,1,4,32987.5,20.0,60.0,30.0,0.5,10.0,30.0,22987.5,10995.75,,
478,rnd_1,random,1,4,33012.5,20.0,60.0,45.0,0.75,25.0,15.0,23012.5,14985.0,,
479,fair_1,fair,1,4,33052.5,20.0,60.0,60.0,1.0,40.0,0.0,23052.5,7518.75,,
479,max_1,max,1,4,33077.5,20.0,60.0,45.0,0.75,25.0,15.0,23077.5,11010.75,,
479,rnd_1,random,1,4,33102.5,20.0,60.0,45.0,0.75,25.0,15.0,23102.5,15000.0,,
480,fair_1,fair,1,4,33097.5,20.0,60.0,15.0,0.25,-5.0,45.0,23097.5,7563.75,,
480,max_1,max,1,4,33107.5,20.0,60.0,30.0,0.5,10.0,30.0,23107.5,11040.75,,
480,rnd_1,random,1,4,33102.5,20.0,60.0,15.0,0.25,-5.0,45.0,23102.5,15045.0,,
481,fair_1,fair,1,4,33142.5,20.0,60.0,60.0,1.0,40.0,0.0,23142.5,7563.75,,
481,max_1,max,1,4,33167.5,20.0,60.0,45.0,0.75,25.0,15.0,23167.5,11055.75,,
481,rnd_1,random,1,4,33207.5,20.0,60.0,60.0,1.0,40.0,0.0,23207.5,15045.0,,
482,fair_1,fair,1,4,33247.5,20.0,60.0,60.0,1.0,40.0,0.0,23247.5,7563.75,,
482,max_1,max,1,4,33257.5,20.0,60.0,30.0,0.5,10.0,30.0,23257.5,11085.75,,
482,rnd_1,random,1,4,33297.5,20.0,60.0,60.0,1.0,40.0,0.0,23297.5,15045.0,,
483,fair_1,fair,1,4,33292.5,20.0,60.0,15.0,0.25,-5.0,45.0,23292.5,7608.75,,
483,max_1,max,1,4,33317.5,20.0,60.0,45.0,0.75,25.0,15.0,23317.5,11100.75,,
483,rnd_1,random,1,4,33327.5,20.0,60.0,30.0,0.5,10.0,30.0,23327.5,15075.0,,
484,fair_1,fair,1,4,33367.5,20.0,60.0,60.0,1.0,40.0,0.0,23367.5,7608.75,,
484,max_1,max,1,4,33377.5,20.0,60.0,30.0,0.5,10.0,30.0,23377.5,11130.75,,
484,rnd_1,random,1,4,33402.5,20.0,60.0,45.0,0.75,25.0,15.0,23402.5,15090.0,,
485,fair_1,fair,1,4,33442.5,20.0,60.0,60.0,1.0,40.0,0.0,23442.5,7608.75,,
485,max_1,max,1,4,33467.5,20.0,60.0,45.0,0.75,25.0,15.0,23467.5,11145.75,,
485,rnd_1,random,1,4,33507.5,20.0,60.0,60.0,1.0,40.0,0.0,23507.5,15090.0,,
486,fair_1,fair,1,4,33493.5,20.0,60.0,6.0,0.1,-14.0,54.0,23493.5,7662.75,,
486,max_1,max,1,4,33503.5,20.0,60.0,30.0,0.5,10.0,30.0,23503.5,11175.75,,
486,rnd_1,random,1,4,33483.5,20.0,60.0,0.0,0.0,-20.0,60.0,23483.5,15150.0,,
487,fair_1,fair,1,4,33523.5,20.0,60.0,60.0,1.0,40.0,0.0,23523.5,7662.75,,
487,max_1,max,1,4,33548.5,20.0,60.0,45.0,0.75,25.0,15.0,23548.5,11190.75,,
487,rnd_1,random,1,4,33558.5,20.0,60.0,30.0,0.5,10.0,30.0,23558.5,15180.0,,
488,fair_1,fair,1,4,33598.5,20.0,60.0,60.0,1.0,40.0,0.0,23598.5,7662.75,,
488,max_1,max,1,4,33608.5,20.0,60.0,30.0,0.5,10.0,30.0,23608.5,11220.75,,
488,rnd_1,random,1,4,33618.5,20.0,60.0,30.0,0.5,10.0,30.0,23618.5,15210.0,,
489,fair_1,fair,1,4,33613.5,20.0,60.0,15.0,0.25,-5.0,45.0,23613.5,7707.75,,
489,max_1,max,1,4,33638.5,20.0,60.0,45.0,0.75,25.0,15.0,23638.5,11235.75,,
489,rnd_1,random,1,4,33633.5,20.0,60.0,15.0,0.25,-5.0,45.0,23633.5,15255.0,,
490,fair_1,fair,1,4,33673.5,20.0,60.0,60.0,1.0,40.0,0.0,23673.5,7707.75,,
490,max_1,max,1,4,33683.5,20.0,60.0,30.0,0.5,10.0,30.0,23683.5,11265.75,,
490,rnd_1,random,1,4,33708.5,20.0,60.0,45.0,0.75,25.0,15.0,23708.5,15270.0,,
491,fair_1,fair,1,4,33748.5,20.0,60.0,60.0,1.0,40.0,0.0,23748.5,7707.75,,
491,max_1,max,1,4,33773.5,20.0,60.0,45.0,0.75,25.0,15.0,23773.5,11280.75,,
491,rnd_1,random,1,4,33813.5,20.0,60.0,60.0,1.0,40.0,0.0,23813.5,15270.0,,
492,fair_1,fair,1,4,33799.5,20.0,60.0,6.0,0.1,-14.0,54.0,23799.5,7761.75,,
492,max_1,max,1,4,33809.5,20.0,60.0,30.0,0.5,10.0,30.0,23809.5,11310.75,,
492,rnd_1,random,1,4,33849.5,20.0,60.0,60.0,1.0,40.0,0.0,23849.5,15270.0,,
493,fair_1,fair,1,4,33889.5,20.0,60.0,60.0,1.0,40.0,0.0,23889.5,7761.75,,
493,max_1,max,1,4,33899.5,20.0,60.0,30.0,0.5,10.0,30.0,23899.5,11340.75,,
493,rnd_1,random,1,4,33909.5,20.0,60.0,30.0,0.5,10.0,30.0,23909.5,15300.0,,
494,fair_1,fair,1,4,33949.5,20.0,60.0,60.0,1.0,40.0,0.0,23949.5,7761.75,,
494,max_1,max,1,4,33959.5,20.0,60.0,30.0,0.5,10.0,30.0,23959.5,11370.75,,
494,rnd_1,random,1,4,33984.5,20.0,60.0,45.0,0.75,25.0,15.0,23984.5,15315.0,,
495,fair_1,fair,1,4,33979.5,20.0,60.0,15.0,0.25,-5.0,45.0,23979.5,7806.75,,
495,max_1,max,1,4,33989.5,20.0,60.0,30.0,0.5,10.0,30.0,23989.5,11400.75,,
495,rnd_1,random,1,4,34014.5,20.0,60.0,45.0,0.75,25.0,15.0,24014.5,15330.0,,
496,fair_1,fair,1,4,34054.5,20.0,60.0,60.0,1.0,40.0,0.0,24054.5,7806.75,,
496,max_1,max,1,4,34064.5,20.0,60.0,30.0,0.5,10.0,30.0,24064.5,11430.75,,
496,rnd_1,random,1,4,34089.5,20.0,60.0,45.0,0.75,25.0,15.0,24089.5,15345.0,,
497,fair_1,fair,1,4,34129.5,20.0,60.0,60.0,1.0,40.0,0.0,24129.5,7806.75,,
497,max_1,max,1,4,34139.5,20.0,60.0,30.0,0.5,10.0,30.0,24139.5,11460.75,,
497,rnd_1,random,1,4,34134.5,20.0,60.0,15.0,0.25,-5.0,45.0,24134.5,15390.0,,
498,fair_1,fair,1,4,34129.5,20.0,60.0,15.0,0.25,-5.0,45.0,24129.5,7851.75,,
498,max_1,max,1,4,34154.5,20.0,60.0,45.0,0.75,25.0,15.0,24154.5,11475.75,,
498,rnd_1,random,1,4,34194.5,20.0,60.0,60.0,1.0,40.0,0.0,24194.5,15390.0,,
499,fair_1,fair,1,4,34234.5,20.0,60.0,60.0,1.0,40.0,0.0,24234.5,7851.75,,
499,max_1,max,1,4,34244.5,20.0,60.0,30.0,0.5,10.0,30.0,24244.5,11505.75,,
499,rnd_1,random,1,4,34269.5,20.0,60.0,45.0,0.75,25.0,15.0,24269.5,15405.0,,
500,fair_1,fair,1,4,34309.5,20.0,60.0,60.0,1.0,40.0,0.0,24309.5,7851.75,"[-0.33569207787513733, 0.051832519471645355, -0.08019083738327026, -0.10352206975221634, -0.17393797636032104, 0.010097697377204895, -0.4763791859149933, 0.30066847801208496, 0.23669598996639252, 0.10219187289476395, -0.8110510110855103, -0.2515961825847626, 0.15608011186122894, -0.40870001912117004, -0.01334973145276308, 0.7325524091720581, -0.07044249027967453, 0.36994361877441406, -0.601677656173706, 0.34689509868621826, -0.3554873764514923, 0.11638115346431732, -0.3544195294380188, -0.7459492683410645, -0.06855015456676483, 0.1910056173801422, -0.10205031931400299, -0.46957075595855713, 0.224736288189888, -0.8685861825942993, 0.5833572745323181, -0.20846298336982727, -0.7864635586738586, -0.12833914160728455, -0.6368560791015625, 0.18327942490577698, -0.6131528615951538, 0.9941748380661011, 0.26218897104263306, 0.988092303276062, -0.4898967742919922, -0.03531249612569809, -0.35212478041648865, -0.04249804466962814, -0.07768713682889938, 0.17830023169517517, 0.00404343381524086, 0.9142966270446777, 0.14720885455608368, -0.24551451206207275, -0.11779037863016129, -0.510463297367096, -0.2211158573627472, -0.15256714820861816, -0.24638517200946808, 0.20771123468875885, -0.2819099724292755, -0.6183996200561523, 0.16313013434410095, 0.06501507759094238, 0.3467002213001251, -0.4327971339225769, 0.9827584028244019, 0.04850231856107712]","{""own"": [20.0, 60.0, 20.0, 60.0, 20.0, 15.0, 20.0, 60.0], ""others"": [20.0, 30.0, 20.0, 45.0]}"
500,max_1,max,1,4,34334.5,20.0,60.0,45.0,0.75,25.0,15.0,24334.5,11520.75,"[-0.2922721207141876, 0.2038426250219345, -0.12894722819328308, 0.015168487094342709, -0.14457373321056366, -0.07912925630807877, -0.47171398997306824, 0.29556843638420105, 0.2516670823097229, 0.14114491641521454, -0.8825204372406006, -0.24064549803733826, 0.1370723694562912, -0.3605538010597229, 0.21815438568592072, 0.7479422688484192, -0.11880606412887573, 0.788294792175293, -0.6640744209289551, 0.44848859310150146, -0.3894643485546112, 0.15671692788600922, -0.37776532769203186, -0.7374109625816345, -0.022197119891643524, 0.1811351776123047, -0.0735313892364502, -0.44356656074523926, 0.23243826627731323, -0.8650898933410645, 0.4633948802947998, -0.19460292160511017, -0.34251827001571655, -0.13515712320804596, -0.5184123516082764, 0.34874632954597473, -0.5548815131187439, 0.9800829887390137, 0.2462814897298813, 0.9923670887947083, -0.7626375555992126, -0.05826781690120697, -0.32965853810310364, -0.06547657400369644, -0.046230461448431015, 0.0433284156024456, -0.07800664007663727, 0.9365115165710449, 0.19111156463623047, -0.2253246158361435, -0.034797076135873795, -0.3680838942527771, -0.32327234745025635, -0.14008308947086334, -0.06323783099651337, 0.14651671051979065, -0.26332661509513855, -0.6187498569488525, 0.14041195809841156, 0.0323677733540535, 0.32410261034965515, -0.20706096291542053, 0.9834052920341492, -0.007513005286455154]","{""own"": [20.0, 30.0, 20.0, 30.0, 20.0, 45.0, 20.0, 30.0], ""others"": [20.0, 60.0, 20.0, 45.0]}"
500,rnd_1,random,1,4,34329.5,20.0,60.0,15.0,0.25,-5.0,45.0,24329.5,15450.0,"[-0.3371180295944214, 0.10514296591281891, -0.16955645382404327, -0.03162573277950287, -0.22719314694404602, -0.04094184935092926, -0.4392017722129822, 0.4146326780319214, 0.258108526468277, 0.14052243530750275, -0.7954301238059998, -0.23253363370895386, 0.39004069566726685, -0.40772727131843567, -0.13546788692474365, 0.7439137101173401, -0.090260349214077, 0.5472968816757202, -0.626484215259552, 0.3803298771381378, -0.3356991410255432, 0.13449057936668396, -0.3833211660385132, -0.750039279460907, -0.10762482136487961, 0.18216784298419952, -0.07679033279418945, -0.5212714672088623, 0.22227256000041962, -0.6374177932739258, 0.5278022289276123, -0.11818690598011017, -0.08494941145181656, -0.14721009135246277, -0.6094598770141602, 0.2737255394458771, -0.6118780374526978, 0.9711668491363525, 0.24628828465938568, 0.9865819811820984, -0.5923542976379395, -0.03144710510969162, -0.36862805485725403, -0.03215821832418442, -0.029433948919177055, 0.14212848246097565, -0.02314051240682602, 0.9018888473510742, 0.16917334496974945, -0.2837892770767212, -0.07044414430856705, -0.46879079937934875, -0.38525471091270447, -0.23645126819610596, -0.22394528985023499, 0.21852707862854004, -0.2714548408985138, -0.6395050883293152, 0.12822099030017853, 0.058335449546575546, 0.3458728492259979, -0.4365057945251465, 0.9228938221931458, 0.1454070806503296]","{""own"": [20.0, 45.0, 20.0, 15.0, 20.0, 60.0, 20.0, 45.0], ""others"": [20.0, 60.0, 20.0, 45.0]}"
501,fair_1,fair,1,4,34324.5,20.0,60.0,15.0,0.25,-5.0,45.0,24324.5,7896.75,,
501,max_1,max,1,4,34334.5,20.0,60.0,30.0,0.5,10.0,30.0,24334.5,11550.75,,
501,rnd_1,random,1,4,34314.5,20.0,60.0,0.0,0.0,-20.0,60.0,24314.5,15510.0,,
502,fair_1,fair,1,4,34354.5,20.0,60.0,60.0,1.0,40.0,0.0,24354.5,7896.75,,
502,max_1,max,1,4,34379.5,20.0,60.0,45.0,0.75,25.0,15.0,24379.5,11565.75,,
502,rnd_1,random,1,4,34389.5,20.0,60.0,30.0,0.5,10.0,30.0,24389.5,15540.0,,
503,fair_1,fair,1,4,34429.5,20.0,60.0,60.0,1.0,40.0,0.0,24429.5,7896.75,,
503,max_1,max,1,4,34439.5,20.0,60.0,30.0,0.5,10.0,30.0,24439.5,11595.75,,
503,rnd_1,random,1,4,34479.5,20.0,60.0,60.0,1.0,40.0,0.0,24479.5,15540.0,,
504,fair_1,fair,1,4,34474.5,20.0,60.0,15.0,0.25,-5.0,45.0,24474.5,7941.75,,
504,max_1,max,1,4,34499.5,20.0,60.0,45.0,0.75,25.0,15.0,24499.5,11610.75,,
504,rnd_1,random,1,4,34539.5,20.0,60.0,60.0,1.0,40.0,0.0,24539.5,15540.0,,
505,fair_1,fair,1,4,34579.5,20.0,60.0,60.0,1.0,40.0,0.0,24579.5,7941.75,,
505,max_1,max,1,4,34589.5,20.0,60.0,30.0,0.5,10.0,30.0,24589.5,11640.75,,
505,rnd_1,random,1,4,34599.5,20.0,60.0,30.0,0.5,10.0,30.0,24599.5,15570.0,,
506,fair_1,fair,1,4,34639.5,20.0,60.0,60.0,1.0,40.0,0.0,24639.5,7941.75,,
506,max_1,max,1,4,34664.5,20.0,60.0,45.0,0.75,25.0,15.0,24664.5,11655.75,,
506,rnd_1,random,1,4,34644.5,20.0,60.0,0.0,0.0,-20.0,60.0,24644.5,15630.0,,
507,fair_1,fair,1,4,34639.5,20.0,60.0,15.0,0.25,-5.0,45.0,24639.5,7986.75,,
507,max_1,max,1,4,34649.5,20.0,60.0,30.0,0.5,10.0,30.0,24649.5,11685.75,,
507,rnd_1,random,1,4,34644.5,20.0,60.0,15.0,0.25,-5.0,45.0,24644.5,15675.0,,
508,fair_1,fair,1,4,34684.5,20.0,60.0,60.0,1.0,40.0,0.0,24684.5,7986.75,,
508,max_1,max,1,4,34709.5,20.0,60.0,45.0,0.75,25.0,15.0,24709.5,11700.75,,
508,rnd_1,random,1,4,34719.5,20.0,60.0,30.0,0.5,10.0,30.0,24719.5,15705.0,,
509,fair_1,fair,1,4,34759.5,20.0,60.0,60.0,1.0,40.0,0.0,24759.5,7986.75,,
509,max_1,max,1,4,34769.5,20.0,60.0,30.0,0.5,10.0,30.0,24769.5,11730.75,,
509,rnd_1,random,1,4,34764.5,20.0,60.0,15.0,0.25,-5.0,45.0,24764.5,15750.0,,
510,fair_1,fair,1,4,34759.5,20.0,60.0,15.0,0.25,-5.0,45.0,24759.5,8031.75,,
510,max_1,max,1,4,34784.5,20.0,60.0,45.0,0.75,25.0,15.0,24784.5,11745.75,,
510,rnd_1,random,1,4,34779.5,20.0,60.0,15.0,0.25,-5.0,45.0,24779.5,15795.0,,
511,fair_1,fair,1,4,34819.5,20.0,60.0,60.0,1.0,40.0,0.0,24819.5,8031.75,,
511,max_1,max,1,4,34829.5,20.0,60.0,30.0,0.5,10.0,30.0,24829.5,11775.75,,
511,rnd_1,random,1,4,34824.5,20.0,60.0,15.0,0.25,-5.0,45.0,24824.5,15840.0,,
512,fair_1,fair,1,4,34864.5,20.0,60.0,60.0,1.0,40.0,0.0,24864.5,8031.75,,
512,max_1,max,1,4,34889.5,20.0,60.0,45.0,0.75,25.0,15.0,24889.5,11790.75,,
512,rnd_1,random,1,4,34869.5,20.0,60.0,0.0,0.0,-20.0,60.0,24869.5,15900.0,,
513,fair_1,fair,1,4,34864.5,20.0,60.0,15.0,0.25,-5.0,45.0,24864.5,8076.75,,
513,max_1,max,1,4,34874.5,20.0,60.0,30.0,0.5,10.0,30.0,24874.5,11820.75,,
513,rnd_1,random,1,4,34854.5,20.0,60.0,0.0,0.0,-20.0,60.0,24854.5,15960.0,,
514,fair_1,fair,1,4,34894.5,20.0,60.0,60.0,1.0,40.0,0.0,24894.5,8076.75,,
514,max_1,max,1,4,34919.5,20.0,60.0,45.0,0.75,25.0,15.0,24919.5,11835.75,,
514,rnd_1,random,1,4,34914.5,20.0,60.0,15.0,0.25,-5.0,45.0,24914.5,16005.0,,
515,fair_1,fair,1,4,34954.5,20.0,60.0,60.0,1.0,40.0,0.0,24954.5,8076.75,,
515,max_1,max,1,4,34964.5,20.0,60.0,30.0,0.5,10.0,30.0,24964.5,11865.75,,
515,rnd_1,random,1,4,34989.5,20.0,60.0,45.0,0.75,25.0,15.0,24989.5,16020.0,,
516,fair_1,fair,1,4,34984.5,20.0,60.0,15.0,0.25,-5.0,45.0,24984.5,8121.75,,
516,max_1,max,1,4,35009.5,20.0,60.0,45.0,0.75,25.0,15.0,25009.5,11880.75,,
516,rnd_1,random,1,4,35049.5,20.0,60.0,60.0,1.0,40.0,0.0,25049.5,16020.0,,
517,fair_1,fair,1,4,35089.5,20.0,60.0,60.0,1.0,40.0,0.0,25089.5,8121.75,,
517,max_1,max,1,4,35099.5,20.0,60.0,30.0,0.5,10.0,30.0,25099.5,11910.75,,
517,rnd_1,random,1,4,35079.5,20.0,60.0,0.0,0.0,-20.0,60.0,25079.5,16080.0,,
518,fair_1,fair,1,4,35119.5,20.0,60.0,60.0,1.0,40.0,0.0,25119.5,8121.75,,
518,max_1,max,1,4,35144.5,20.0,60.0,45.0,0.75,25.0,15.0,25144.5,11925.75,,
518,rnd_1,random,1,4,35169.5,20.0,60.0,45.0,0.75,25.0,15.0,25169.5,16095.0,,
519,fair_1,fair,1,4,35164.5,20.0,60.0,15.0,0.25,-5.0,45.0,25164.5,8166.75,,
519,max_1,max,1,4,35174.5,20.0,60.0,30.0,0.5,10.0,30.0,25174.5,11955.75,,
