timestep,dyad_idx,agent_name,agent_type,ii_edge,aa_edge,observation_depth,investor_wealth,investor_cumulative,dyad_investor_cumulative,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,agent_cumulative,episode
9,0,a1,max,1,0,4,-50.0,100.0,-70.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,240.0,229
9,1,a2,fair,1,0,4,215.0,125.0,195.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,195.0,229
0,0,a1,max,1,0,4,25.0,5.0,5.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,15.0,230
0,1,a2,fair,1,0,4,17.5,2.5,-2.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,22.5,230
1,0,a1,max,1,0,4,15.0,-7.5,-5.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,230
1,1,a2,fair,1,0,4,16.25,-8.75,-3.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,33.75,230
2,0,a1,max,1,0,4,10.0,-13.75,-10.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,60.0,230
2,1,a2,fair,1,0,4,6.25,-23.75,-13.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,63.75,230
3,0,a1,max,1,0,4,5.0,-28.75,-15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,230
3,1,a2,fair,1,0,4,6.25,-28.75,-13.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,63.75,230
4,0,a1,max,1,0,4,12.5,-21.25,-7.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,97.5,230
4,1,a2,fair,1,0,4,6.25,-21.25,-13.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,63.75,230
5,0,a1,max,1,0,4,-7.5,-41.25,-27.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,157.5,230
5,1,a2,fair,1,0,4,18.75,-28.75,-1.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,71.25,230
6,0,a1,max,1,0,4,-27.5,-48.75,-47.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,217.5,230
6,1,a2,fair,1,0,4,37.5,-30.0,17.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,82.5,230
7,0,a1,max,1,0,4,-47.5,-50.0,-67.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,277.5,230
7,1,a2,fair,1,0,4,56.25,-31.25,36.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,93.75,230
8,0,a1,max,1,0,4,-67.5,-51.25,-87.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,337.5,230
8,1,a2,fair,1,0,4,81.25,-26.25,61.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,108.75,230
9,0,a1,max,1,0,4,-87.5,-46.25,-107.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,397.5,230
9,1,a2,fair,1,0,4,100.0,-27.5,80.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,120.0,230
0,0,a1,max,1,0,4,25.0,5.0,5.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,15.0,231
0,1,a2,fair,1,0,4,5.0,-10.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,231
1,0,a1,max,1,0,4,15.0,-20.0,-5.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,231
1,1,a2,fair,1,0,4,2.5,-22.5,-17.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,67.5,231
2,0,a1,max,1,0,4,15.0,-22.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,45.0,231
2,1,a2,fair,1,0,4,0.0,-25.0,-20.0,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,90.0,231
3,0,a1,max,1,0,4,15.0,-25.0,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,45.0,231
3,1,a2,fair,1,0,4,6.25,-18.75,-13.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,93.75,231
4,0,a1,max,1,0,4,15.0,-18.75,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,45.0,231
4,1,a2,fair,1,0,4,18.75,-6.25,-1.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,101.25,231
5,0,a1,max,1,0,4,15.0,-6.25,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,231
5,1,a2,fair,1,0,4,18.75,-6.25,-1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,101.25,231
6,0,a1,max,1,0,4,15.0,-6.25,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,231
6,1,a2,fair,1,0,4,18.75,-6.25,-1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,101.25,231
7,0,a1,max,1,0,4,10.0,-11.25,-10.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,60.0,231
7,1,a2,fair,1,0,4,18.75,-11.25,-1.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,101.25,231
8,0,a1,max,1,0,4,5.0,-16.25,-15.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,75.0,231
8,1,a2,fair,1,0,4,43.75,8.75,23.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,116.25,231
9,0,a1,max,1,0,4,0.0,3.75,-20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,90.0,231
9,1,a2,fair,1,0,4,68.75,28.75,48.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,131.25,231
0,0,a1,max,1,0,4,22.5,2.5,2.5,5.0,5.0,15.0,7.5,0.5,2.5,7.5,7.5,232
0,1,a2,fair,1,0,4,26.25,8.75,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,232
1,0,a1,max,1,0,4,12.5,-1.25,-7.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,37.5,232
1,1,a2,fair,1,0,4,32.5,5.0,12.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,7.5,232
2,0,a1,max,1,0,4,2.5,-5.0,-17.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,67.5,232
2,1,a2,fair,1,0,4,32.5,-5.0,12.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,232
3,0,a1,max,1,0,4,-7.5,-15.0,-27.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,97.5,232
3,1,a2,fair,1,0,4,32.5,-15.0,12.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,232
4,0,a1,max,1,0,4,-17.5,-25.0,-37.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,127.5,232
4,1,a2,fair,1,0,4,32.5,-25.0,12.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,232
5,0,a1,max,1,0,4,-27.5,-35.0,-47.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,157.5,232
5,1,a2,fair,1,0,4,45.0,-22.5,25.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,15.0,232
6,0,a1,max,1,0,4,-32.5,-27.5,-52.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,172.5,232
6,1,a2,fair,1,0,4,57.5,-15.0,37.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,22.5,232
7,0,a1,max,1,0,4,-37.5,-20.0,-57.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,187.5,232
7,1,a2,fair,1,0,4,70.0,-7.5,50.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,30.0,232
8,0,a1,max,1,0,4,-42.5,-12.5,-62.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,202.5,232
8,1,a2,fair,1,0,4,88.75,6.25,68.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,41.25,232
9,0,a1,max,1,0,4,-47.5,1.25,-67.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,217.5,232
9,1,a2,fair,1,0,4,101.25,13.75,81.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,48.75,232
0,0,a1,max,1,0,4,25.0,5.0,5.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,15.0,233
0,1,a2,fair,1,0,4,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,233
1,0,a1,max,1,0,4,15.0,-5.0,-5.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,233
1,1,a2,fair,1,0,4,20.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,233
2,0,a1,max,1,0,4,5.0,-15.0,-15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,75.0,233
2,1,a2,fair,1,0,4,20.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,233
3,0,a1,max,1,0,4,5.0,-15.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,233
3,1,a2,fair,1,0,4,26.25,-8.75,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,233
4,0,a1,max,1,0,4,5.0,-8.75,-15.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,75.0,233
4,1,a2,fair,1,0,4,38.75,3.75,18.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,11.25,233
5,0,a1,max,1,0,4,-5.0,-6.25,-25.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,105.0,233
5,1,a2,fair,1,0,4,51.25,6.25,31.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,18.75,233
6,0,a1,max,1,0,4,-5.0,6.25,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,233
6,1,a2,fair,1,0,4,57.5,12.5,37.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,22.5,233
7,0,a1,max,1,0,4,-5.0,12.5,-25.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,105.0,233
7,1,a2,fair,1,0,4,63.75,18.75,43.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,26.25,233
8,0,a1,max,1,0,4,-5.0,18.75,-25.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,105.0,233
8,1,a2,fair,1,0,4,70.0,25.0,50.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,30.0,233
9,0,a1,max,1,0,4,-5.0,25.0,-25.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,105.0,233
9,1,a2,fair,1,0,4,70.0,25.0,50.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,30.0,233
0,0,a1,max,1,0,4,22.5,2.5,2.5,5.0,5.0,15.0,7.5,0.5,2.5,7.5,7.5,234
0,1,a2,fair,1,0,4,5.0,-12.5,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,234
1,0,a1,max,1,0,4,12.5,-22.5,-7.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,37.5,234
1,1,a2,fair,1,0,4,2.5,-25.0,-17.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,67.5,234
2,0,a1,max,1,0,4,2.5,-35.0,-17.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,67.5,234
2,1,a2,fair,1,0,4,-12.5,-50.0,-32.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,112.5,234
3,0,a1,max,1,0,4,2.5,-50.0,-17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,234
3,1,a2,fair,1,0,4,0.0,-37.5,-20.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,120.0,234
4,0,a1,max,1,0,4,2.5,-37.5,-17.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,67.5,234
4,1,a2,fair,1,0,4,-3.75,-41.25,-23.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,153.75,234
5,0,a1,max,1,0,4,2.5,-41.25,-17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,234
5,1,a2,fair,1,0,4,2.5,-35.0,-17.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,157.5,234
6,0,a1,max,1,0,4,2.5,-35.0,-17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,234
6,1,a2,fair,1,0,4,21.25,-16.25,1.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,168.75,234
7,0,a1,max,1,0,4,2.5,-16.25,-17.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,67.5,234
7,1,a2,fair,1,0,4,27.5,-10.0,7.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,172.5,234
8,0,a1,max,1,0,4,2.5,-10.0,-17.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,67.5,234
8,1,a2,fair,1,0,4,46.25,8.75,26.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,183.75,234
9,0,a1,max,1,0,4,-2.5,3.75,-22.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,82.5,234
9,1,a2,fair,1,0,4,65.0,22.5,45.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,195.0,234
0,0,a1,max,1,0,4,27.5,7.5,7.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,22.5,235
0,1,a2,fair,1,0,4,20.0,7.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,235
1,0,a1,max,1,0,4,12.5,-7.5,-7.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,67.5,235
1,1,a2,fair,1,0,4,15.0,-12.5,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,235
2,0,a1,max,1,0,4,2.5,-22.5,-17.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,97.5,235
2,1,a2,fair,1,0,4,15.0,-22.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,235
3,0,a1,max,1,0,4,-2.5,-27.5,-22.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,112.5,235
3,1,a2,fair,1,0,4,15.0,-27.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,235
4,0,a1,max,1,0,4,-2.5,-27.5,-22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,235
4,1,a2,fair,1,0,4,15.0,-27.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,235
5,0,a1,max,1,0,4,-7.5,-32.5,-27.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,127.5,235
5,1,a2,fair,1,0,4,15.0,-32.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,235
6,0,a1,max,1,0,4,-7.5,-32.5,-27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.5,235
6,1,a2,fair,1,0,4,15.0,-32.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,235
7,0,a1,max,1,0,4,-7.5,-32.5,-27.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,127.5,235
7,1,a2,fair,1,0,4,15.0,-32.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,235
8,0,a1,max,1,0,4,-12.5,-37.5,-32.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,142.5,235
8,1,a2,fair,1,0,4,15.0,-37.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,235
9,0,a1,max,1,0,4,-17.5,-42.5,-37.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,157.5,235
9,1,a2,fair,1,0,4,15.0,-42.5,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,235
0,0,a1,max,1,0,4,22.5,2.5,2.5,5.0,5.0,15.0,7.5,0.5,2.5,7.5,7.5,236
0,1,a2,fair,1,0,4,17.5,0.0,-2.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,22.5,236
1,0,a1,max,1,0,4,25.0,2.5,5.0,5.0,5.0,15.0,7.5,0.5,2.5,7.5,15.0,236
1,1,a2,fair,1,0,4,7.5,-7.5,-12.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,52.5,236
2,0,a1,max,1,0,4,25.0,-7.5,5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,236
2,1,a2,fair,1,0,4,6.25,-8.75,-13.75,5.0,5.0,15.0,3.75,0.25,-1.25,11.25,63.75,236
3,0,a1,max,1,0,4,20.0,-13.75,0.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,30.0,236
3,1,a2,fair,1,0,4,31.25,11.25,11.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,78.75,236
4,0,a1,max,1,0,4,15.0,6.25,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,45.0,236
4,1,a2,fair,1,0,4,56.25,31.25,36.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,93.75,236
5,0,a1,max,1,0,4,15.0,31.25,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,236
5,1,a2,fair,1,0,4,81.25,56.25,61.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,108.75,236
6,0,a1,max,1,0,4,15.0,56.25,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,236
6,1,a2,fair,1,0,4,106.25,81.25,86.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,123.75,236
7,0,a1,max,1,0,4,10.0,76.25,-10.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,60.0,236
7,1,a2,fair,1,0,4,125.0,95.0,105.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,135.0,236
8,0,a1,max,1,0,4,10.0,95.0,-10.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,60.0,236
8,1,a2,fair,1,0,4,150.0,120.0,130.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,150.0,236
9,0,a1,max,1,0,4,10.0,120.0,-10.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,60.0,236
9,1,a2,fair,1,0,4,175.0,145.0,155.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,165.0,236
0,0,a1,max,1,0,4,25.0,5.0,5.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,15.0,237
0,1,a2,fair,1,0,4,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,237
1,0,a1,max,1,0,4,15.0,-5.0,-5.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,237
1,1,a2,fair,1,0,4,15.0,-10.0,-5.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,15.0,237
2,0,a1,max,1,0,4,5.0,-20.0,-15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,75.0,237
2,1,a2,fair,1,0,4,15.0,-20.0,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,237
3,0,a1,max,1,0,4,0.0,-25.0,-20.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,90.0,237
3,1,a2,fair,1,0,4,15.0,-25.0,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,237
4,0,a1,max,1,0,4,-10.0,-35.0,-30.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,120.0,237
4,1,a2,fair,1,0,4,15.0,-35.0,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,15.0,237
5,0,a1,max,1,0,4,-10.0,-35.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,237
5,1,a2,fair,1,0,4,21.25,-28.75,1.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,18.75,237
6,0,a1,max,1,0,4,-10.0,-28.75,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,237
6,1,a2,fair,1,0,4,33.75,-16.25,13.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,26.25,237
7,0,a1,max,1,0,4,-10.0,-16.25,-30.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,120.0,237
7,1,a2,fair,1,0,4,40.0,-10.0,20.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,30.0,237
8,0,a1,max,1,0,4,-15.0,-15.0,-35.0,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,135.0,237
8,1,a2,fair,1,0,4,58.75,3.75,38.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,41.25,237
9,0,a1,max,1,0,4,-30.0,-11.25,-50.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,180.0,237
9,1,a2,fair,1,0,4,83.75,13.75,63.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,56.25,237
0,0,a1,max,1,0,4,0.0,-20.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,238
0,1,a2,fair,1,0,4,26.25,-13.75,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,238
1,0,a1,max,1,0,4,-20.0,-33.75,-40.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,120.0,238
1,1,a2,fair,1,0,4,32.5,-27.5,12.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,7.5,238
2,0,a1,max,1,0,4,-40.0,-47.5,-60.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,180.0,238
2,1,a2,fair,1,0,4,32.5,-47.5,12.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,238
3,0,a1,max,1,0,4,-60.0,-67.5,-80.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,240.0,238
3,1,a2,fair,1,0,4,38.75,-61.25,18.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,11.25,238
4,0,a1,max,1,0,4,-80.0,-81.25,-100.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,300.0,238
4,1,a2,fair,1,0,4,51.25,-68.75,31.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,18.75,238
5,0,a1,max,1,0,4,-100.0,-88.75,-120.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,360.0,238
5,1,a2,fair,1,0,4,57.5,-82.5,37.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,22.5,238
6,0,a1,max,1,0,4,-115.0,-97.5,-135.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,405.0,238
6,1,a2,fair,1,0,4,63.75,-91.25,43.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,26.25,238
7,0,a1,max,1,0,4,-135.0,-111.25,-155.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,465.0,238
7,1,a2,fair,1,0,4,63.75,-111.25,43.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,26.25,238
8,0,a1,max,1,0,4,-150.0,-126.25,-170.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,510.0,238
8,1,a2,fair,1,0,4,63.75,-126.25,43.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,26.25,238
9,0,a1,max,1,0,4,-170.0,-146.25,-190.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,570.0,238
9,1,a2,fair,1,0,4,63.75,-146.25,43.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,26.25,238
0,0,a1,max,1,0,4,25.0,5.0,5.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,15.0,239
0,1,a2,fair,1,0,4,5.0,-10.0,-15.0,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,45.0,239
1,0,a1,max,1,0,4,32.5,-2.5,12.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,37.5,239
1,1,a2,fair,1,0,4,1.25,-6.25,-18.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,78.75,239
2,0,a1,max,1,0,4,17.5,-21.25,-2.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,82.5,239
2,1,a2,fair,1,0,4,7.5,-15.0,-12.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,82.5,239
3,0,a1,max,1,0,4,2.5,-30.0,-17.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,127.5,239
3,1,a2,fair,1,0,4,13.75,-23.75,-6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,86.25,239
4,0,a1,max,1,0,4,-12.5,-38.75,-32.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,172.5,239
4,1,a2,fair,1,0,4,26.25,-26.25,6.25,10.0,10.0,30.0,22.5,0.75,12.5,7.5,93.75,239
5,0,a1,max,1,0,4,-17.5,-31.25,-37.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,187.5,239
5,1,a2,fair,1,0,4,51.25,-6.25,31.25,20.0,20.0,60.0,45.0,0.75,25.0,15.0,108.75,239
6,0,a1,max,1,0,4,-27.5,-16.25,-47.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,217.5,239
6,1,a2,fair,1,0,4,70.0,2.5,50.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,120.0,239
7,0,a1,max,1,0,4,-37.5,-7.5,-57.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,247.5,239
7,1,a2,fair,1,0,4,88.75,11.25,68.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,131.25,239
8,0,a1,max,1,0,4,-47.5,1.25,-67.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,277.5,239
8,1,a2,fair,1,0,4,107.5,20.0,87.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,142.5,239
9,0,a1,max,1,0,4,-57.5,10.0,-77.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,307.5,239
9,1,a2,fair,1,0,4,113.75,16.25,93.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,146.25,239
0,0,a1,max,1,0,4,25.0,5.0,5.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,15.0,240
0,1,a2,fair,1,0,4,26.25,11.25,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,240
1,0,a1,max,1,0,4,15.0,1.25,-5.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,240
1,1,a2,fair,1,0,4,32.5,7.5,12.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,7.5,240
2,0,a1,max,1,0,4,22.5,15.0,2.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,67.5,240
2,1,a2,fair,1,0,4,27.5,10.0,7.5,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,52.5,240
3,0,a1,max,1,0,4,17.5,5.0,-2.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,82.5,240
3,1,a2,fair,1,0,4,40.0,17.5,20.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,60.0,240
4,0,a1,max,1,0,4,7.5,7.5,-12.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,112.5,240
4,1,a2,fair,1,0,4,65.0,32.5,45.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,75.0,240
5,0,a1,max,1,0,4,-2.5,22.5,-22.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,142.5,240
5,1,a2,fair,1,0,4,83.75,41.25,63.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,86.25,240
6,0,a1,max,1,0,4,-2.5,41.25,-22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.5,240
6,1,a2,fair,1,0,4,90.0,47.5,70.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,90.0,240
7,0,a1,max,1,0,4,-2.5,47.5,-22.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,142.5,240
7,1,a2,fair,1,0,4,96.25,53.75,76.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,93.75,240
8,0,a1,max,1,0,4,-2.5,53.75,-22.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,142.5,240
