timestep,agent_name,agent_type,world_mode,observation_depth,investor_wealth,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,investor_cumulative,agent_cumulative,rnn_hidden_state,observation_window
637,fair_1,fair,0,4,18045.75,20.0,60.0,6.0,0.1,-14.0,54.0,8045.75,20841.75,,
637,max_1,max,0,4,18044.75,1.0,3.0,0.0,0.0,-1.0,3.0,8044.75,12021.75,,
637,rnd_1,random,0,4,18024.75,20.0,60.0,0.0,0.0,-20.0,60.0,8024.75,18069.75,,
638,fair_1,fair,0,4,18064.75,20.0,60.0,60.0,1.0,40.0,0.0,8064.75,20841.75,,
638,max_1,max,0,4,18063.75,1.0,3.0,0.0,0.0,-1.0,3.0,8063.75,12024.75,,
638,rnd_1,random,0,4,18065.0,1.0,3.0,2.25,0.75,1.25,0.75,8065.0,18070.5,,
639,fair_1,fair,0,4,18105.0,20.0,60.0,60.0,1.0,40.0,0.0,8105.0,20841.75,,
639,max_1,max,0,4,18104.0,1.0,3.0,0.0,0.0,-1.0,3.0,8104.0,12027.75,,
639,rnd_1,random,0,4,18103.0,1.0,3.0,0.0,0.0,-1.0,3.0,8103.0,18073.5,,
640,fair_1,fair,0,4,18103.5,1.0,3.0,1.5,0.5,0.5,1.5,8103.5,20843.25,,
640,max_1,max,0,4,18102.5,1.0,3.0,0.0,0.0,-1.0,3.0,8102.5,12030.75,,
640,rnd_1,random,0,4,18142.5,20.0,60.0,60.0,1.0,40.0,0.0,8142.5,18073.5,,
641,fair_1,fair,0,4,18128.5,20.0,60.0,6.0,0.1,-14.0,54.0,8128.5,20897.25,,
641,max_1,max,0,4,18127.5,1.0,3.0,0.0,0.0,-1.0,3.0,8127.5,12033.75,,
641,rnd_1,random,0,4,18107.5,20.0,60.0,0.0,0.0,-20.0,60.0,8107.5,18133.5,,
642,fair_1,fair,0,4,18093.5,20.0,60.0,6.0,0.1,-14.0,54.0,8093.5,20951.25,,
642,max_1,max,0,4,18092.5,1.0,3.0,0.0,0.0,-1.0,3.0,8092.5,12036.75,,
642,rnd_1,random,0,4,18102.5,20.0,60.0,30.0,0.5,10.0,30.0,8102.5,18163.5,,
643,fair_1,fair,0,4,18127.5,20.0,60.0,45.0,0.75,25.0,15.0,8127.5,20966.25,,
643,max_1,max,0,4,18126.5,1.0,3.0,0.0,0.0,-1.0,3.0,8126.5,12039.75,,
643,rnd_1,random,0,4,18126.25,1.0,3.0,0.75,0.25,-0.25,2.25,8126.25,18165.75,,
644,fair_1,fair,0,4,18166.25,20.0,60.0,60.0,1.0,40.0,0.0,8166.25,20966.25,,
644,max_1,max,0,4,18165.25,1.0,3.0,0.0,0.0,-1.0,3.0,8165.25,12042.75,,
644,rnd_1,random,0,4,18164.25,1.0,3.0,0.0,0.0,-1.0,3.0,8164.25,18168.75,,
645,fair_1,fair,0,4,18164.75,1.0,3.0,1.5,0.5,0.5,1.5,8164.75,20967.75,,
645,max_1,max,0,4,18163.75,1.0,3.0,0.0,0.0,-1.0,3.0,8163.75,12045.75,,
645,rnd_1,random,0,4,18162.75,1.0,3.0,0.0,0.0,-1.0,3.0,8162.75,18171.75,,
646,fair_1,fair,0,4,18148.75,20.0,60.0,6.0,0.1,-14.0,54.0,8148.75,21021.75,,
646,max_1,max,0,4,18147.75,1.0,3.0,0.0,0.0,-1.0,3.0,8147.75,12048.75,,
646,rnd_1,random,0,4,18127.75,20.0,60.0,0.0,0.0,-20.0,60.0,8127.75,18231.75,,
647,fair_1,fair,0,4,18113.75,20.0,60.0,6.0,0.1,-14.0,54.0,8113.75,21075.75,,
647,max_1,max,0,4,18112.75,1.0,3.0,0.0,0.0,-1.0,3.0,8112.75,12051.75,,
647,rnd_1,random,0,4,18107.75,20.0,60.0,15.0,0.25,-5.0,45.0,8107.75,18276.75,,
648,fair_1,fair,0,4,18093.75,20.0,60.0,6.0,0.1,-14.0,54.0,8093.75,21129.75,,
648,max_1,max,0,4,18092.75,1.0,3.0,0.0,0.0,-1.0,3.0,8092.75,12054.75,,
648,rnd_1,random,0,4,18087.75,20.0,60.0,15.0,0.25,-5.0,45.0,8087.75,18321.75,,
649,fair_1,fair,0,4,18073.75,20.0,60.0,6.0,0.1,-14.0,54.0,8073.75,21183.75,,
649,max_1,max,0,4,18072.75,1.0,3.0,0.0,0.0,-1.0,3.0,8072.75,12057.75,,
649,rnd_1,random,0,4,18052.75,20.0,60.0,0.0,0.0,-20.0,60.0,8052.75,18381.75,,
650,fair_1,fair,0,4,18038.75,20.0,60.0,6.0,0.1,-14.0,54.0,8038.75,21237.75,,
650,max_1,max,0,4,18037.75,1.0,3.0,0.0,0.0,-1.0,3.0,8037.75,12060.75,,
650,rnd_1,random,0,4,18077.75,20.0,60.0,60.0,1.0,40.0,0.0,8077.75,18381.75,,
651,fair_1,fair,0,4,18063.75,20.0,60.0,6.0,0.1,-14.0,54.0,8063.75,21291.75,,
651,max_1,max,0,4,18062.75,1.0,3.0,0.0,0.0,-1.0,3.0,8062.75,12063.75,,
651,rnd_1,random,0,4,18057.75,20.0,60.0,15.0,0.25,-5.0,45.0,8057.75,18426.75,,
652,fair_1,fair,0,4,18043.75,20.0,60.0,6.0,0.1,-14.0,54.0,8043.75,21345.75,,
652,max_1,max,0,4,18042.75,1.0,3.0,0.0,0.0,-1.0,3.0,8042.75,12066.75,,
652,rnd_1,random,0,4,18037.75,20.0,60.0,15.0,0.25,-5.0,45.0,8037.75,18471.75,,
653,fair_1,fair,0,4,18077.75,20.0,60.0,60.0,1.0,40.0,0.0,8077.75,21345.75,,
653,max_1,max,0,4,18076.75,1.0,3.0,0.0,0.0,-1.0,3.0,8076.75,12069.75,,
653,rnd_1,random,0,4,18071.75,20.0,60.0,15.0,0.25,-5.0,45.0,8071.75,18516.75,,
654,fair_1,fair,0,4,18111.75,20.0,60.0,60.0,1.0,40.0,0.0,8111.75,21345.75,,
654,max_1,max,0,4,18110.75,1.0,3.0,0.0,0.0,-1.0,3.0,8110.75,12072.75,,
654,rnd_1,random,0,4,18135.75,20.0,60.0,45.0,0.75,25.0,15.0,8135.75,18531.75,,
655,fair_1,fair,0,4,18145.75,20.0,60.0,30.0,0.5,10.0,30.0,8145.75,21375.75,,
655,max_1,max,0,4,18144.75,1.0,3.0,0.0,0.0,-1.0,3.0,8144.75,12075.75,,
655,rnd_1,random,0,4,18124.75,20.0,60.0,0.0,0.0,-20.0,60.0,8124.75,18591.75,,
656,fair_1,fair,0,4,18110.75,20.0,60.0,6.0,0.1,-14.0,54.0,8110.75,21429.75,,
656,max_1,max,0,4,18109.75,1.0,3.0,0.0,0.0,-1.0,3.0,8109.75,12078.75,,
656,rnd_1,random,0,4,18149.75,20.0,60.0,60.0,1.0,40.0,0.0,8149.75,18591.75,,
657,fair_1,fair,0,4,18135.75,20.0,60.0,6.0,0.1,-14.0,54.0,8135.75,21483.75,,
657,max_1,max,0,4,18134.75,1.0,3.0,0.0,0.0,-1.0,3.0,8134.75,12081.75,,
657,rnd_1,random,0,4,18129.75,20.0,60.0,15.0,0.25,-5.0,45.0,8129.75,18636.75,,
658,fair_1,fair,0,4,18115.75,20.0,60.0,6.0,0.1,-14.0,54.0,8115.75,21537.75,,
658,max_1,max,0,4,18095.75,20.0,60.0,0.0,0.0,-20.0,60.0,8095.75,12141.75,,
658,rnd_1,random,0,4,18120.75,20.0,60.0,45.0,0.75,25.0,15.0,8120.75,18651.75,,
659,fair_1,fair,0,4,18160.75,20.0,60.0,60.0,1.0,40.0,0.0,8160.75,21537.75,,
659,max_1,max,0,4,18162.0,1.0,3.0,2.25,0.75,1.25,0.75,8162.0,12142.5,,
659,rnd_1,random,0,4,18162.5,1.0,3.0,1.5,0.5,0.5,1.5,8162.5,18653.25,,
660,fair_1,fair,0,4,18202.5,20.0,60.0,60.0,1.0,40.0,0.0,8202.5,21537.75,,
660,max_1,max,0,4,18203.0,1.0,3.0,1.5,0.5,0.5,1.5,8203.0,12144.0,,
660,rnd_1,random,0,4,18203.5,1.0,3.0,1.5,0.5,0.5,1.5,8203.5,18654.75,,
661,fair_1,fair,0,4,18204.0,1.0,3.0,1.5,0.5,0.5,1.5,8204.0,21539.25,,
661,max_1,max,0,4,18205.25,1.0,3.0,2.25,0.75,1.25,0.75,8205.25,12144.75,,
661,rnd_1,random,0,4,18205.0,1.0,3.0,0.75,0.25,-0.25,2.25,8205.0,18657.0,,
662,fair_1,fair,0,4,18191.0,20.0,60.0,6.0,0.1,-14.0,54.0,8191.0,21593.25,,
662,max_1,max,0,4,18192.25,1.0,3.0,2.25,0.75,1.25,0.75,8192.25,12145.5,,
662,rnd_1,random,0,4,18232.25,20.0,60.0,60.0,1.0,40.0,0.0,8232.25,18657.0,,
663,fair_1,fair,0,4,18218.25,20.0,60.0,6.0,0.1,-14.0,54.0,8218.25,21647.25,,
663,max_1,max,0,4,18217.25,1.0,3.0,0.0,0.0,-1.0,3.0,8217.25,12148.5,,
663,rnd_1,random,0,4,18257.25,20.0,60.0,60.0,1.0,40.0,0.0,8257.25,18657.0,,
664,fair_1,fair,0,4,18282.25,20.0,60.0,45.0,0.75,25.0,15.0,8282.25,21662.25,,
664,max_1,max,0,4,18281.25,1.0,3.0,0.0,0.0,-1.0,3.0,8281.25,12151.5,,
664,rnd_1,random,0,4,18280.25,1.0,3.0,0.0,0.0,-1.0,3.0,8280.25,18660.0,,
665,fair_1,fair,0,4,18320.25,20.0,60.0,60.0,1.0,40.0,0.0,8320.25,21662.25,,
665,max_1,max,0,4,18319.25,1.0,3.0,0.0,0.0,-1.0,3.0,8319.25,12154.5,,
665,rnd_1,random,0,4,18319.0,1.0,3.0,0.75,0.25,-0.25,2.25,8319.0,18662.25,,
666,fair_1,fair,0,4,18319.5,1.0,3.0,1.5,0.5,0.5,1.5,8319.5,21663.75,,
666,max_1,max,0,4,18318.5,1.0,3.0,0.0,0.0,-1.0,3.0,8318.5,12157.5,,
666,rnd_1,random,0,4,18319.0,1.0,3.0,1.5,0.5,0.5,1.5,8319.0,18663.75,,
667,fair_1,fair,0,4,18305.0,20.0,60.0,6.0,0.1,-14.0,54.0,8305.0,21717.75,,
667,max_1,max,0,4,18304.0,1.0,3.0,0.0,0.0,-1.0,3.0,8304.0,12160.5,,
667,rnd_1,random,0,4,18284.0,20.0,60.0,0.0,0.0,-20.0,60.0,8284.0,18723.75,,
668,fair_1,fair,0,4,18270.0,20.0,60.0,6.0,0.1,-14.0,54.0,8270.0,21771.75,,
668,max_1,max,0,4,18269.0,1.0,3.0,0.0,0.0,-1.0,3.0,8269.0,12163.5,,
668,rnd_1,random,0,4,18309.0,20.0,60.0,60.0,1.0,40.0,0.0,8309.0,18723.75,,
669,fair_1,fair,0,4,18295.0,20.0,60.0,6.0,0.1,-14.0,54.0,8295.0,21825.75,,
669,max_1,max,0,4,18294.0,1.0,3.0,0.0,0.0,-1.0,3.0,8294.0,12166.5,,
669,rnd_1,random,0,4,18274.0,20.0,60.0,0.0,0.0,-20.0,60.0,8274.0,18783.75,,
670,fair_1,fair,0,4,18260.0,20.0,60.0,6.0,0.1,-14.0,54.0,8260.0,21879.75,,
670,max_1,max,0,4,18259.0,1.0,3.0,0.0,0.0,-1.0,3.0,8259.0,12169.5,,
670,rnd_1,random,0,4,18269.0,20.0,60.0,30.0,0.5,10.0,30.0,8269.0,18813.75,,
671,fair_1,fair,0,4,18255.0,20.0,60.0,6.0,0.1,-14.0,54.0,8255.0,21933.75,,
671,max_1,max,0,4,18254.0,1.0,3.0,0.0,0.0,-1.0,3.0,8254.0,12172.5,,
671,rnd_1,random,0,4,18294.0,20.0,60.0,60.0,1.0,40.0,0.0,8294.0,18813.75,,
672,fair_1,fair,0,4,18280.0,20.0,60.0,6.0,0.1,-14.0,54.0,8280.0,21987.75,,
672,max_1,max,0,4,18279.0,1.0,3.0,0.0,0.0,-1.0,3.0,8279.0,12175.5,,
672,rnd_1,random,0,4,18304.0,20.0,60.0,45.0,0.75,25.0,15.0,8304.0,18828.75,,
673,fair_1,fair,0,4,18290.0,20.0,60.0,6.0,0.1,-14.0,54.0,8290.0,22041.75,,
673,max_1,max,0,4,18289.0,1.0,3.0,0.0,0.0,-1.0,3.0,8289.0,12178.5,,
673,rnd_1,random,0,4,18314.0,20.0,60.0,45.0,0.75,25.0,15.0,8314.0,18843.75,,
674,fair_1,fair,0,4,18354.0,20.0,60.0,60.0,1.0,40.0,0.0,8354.0,22041.75,,
674,max_1,max,0,4,18353.0,1.0,3.0,0.0,0.0,-1.0,3.0,8353.0,12181.5,,
674,rnd_1,random,0,4,18352.75,1.0,3.0,0.75,0.25,-0.25,2.25,8352.75,18846.0,,
675,fair_1,fair,0,4,18392.75,20.0,60.0,60.0,1.0,40.0,0.0,8392.75,22041.75,,
675,max_1,max,0,4,18391.75,1.0,3.0,0.0,0.0,-1.0,3.0,8391.75,12184.5,,
675,rnd_1,random,0,4,18390.75,1.0,3.0,0.0,0.0,-1.0,3.0,8390.75,18849.0,,
676,fair_1,fair,0,4,18400.75,20.0,60.0,30.0,0.5,10.0,30.0,8400.75,22071.75,,
676,max_1,max,0,4,18399.75,1.0,3.0,0.0,0.0,-1.0,3.0,8399.75,12187.5,,
676,rnd_1,random,0,4,18401.75,1.0,3.0,3.0,1.0,2.0,0.0,8401.75,18849.0,,
677,fair_1,fair,0,4,18387.75,20.0,60.0,6.0,0.1,-14.0,54.0,8387.75,22125.75,,
677,max_1,max,0,4,18386.75,1.0,3.0,0.0,0.0,-1.0,3.0,8386.75,12190.5,,
677,rnd_1,random,0,4,18381.75,20.0,60.0,15.0,0.25,-5.0,45.0,8381.75,18894.0,,
678,fair_1,fair,0,4,18367.75,20.0,60.0,6.0,0.1,-14.0,54.0,8367.75,22179.75,,
678,max_1,max,0,4,18366.75,1.0,3.0,0.0,0.0,-1.0,3.0,8366.75,12193.5,,
678,rnd_1,random,0,4,18346.75,20.0,60.0,0.0,0.0,-20.0,60.0,8346.75,18954.0,,
679,fair_1,fair,0,4,18332.75,20.0,60.0,6.0,0.1,-14.0,54.0,8332.75,22233.75,,
679,max_1,max,0,4,18331.75,1.0,3.0,0.0,0.0,-1.0,3.0,8331.75,12196.5,,
679,rnd_1,random,0,4,18341.75,20.0,60.0,30.0,0.5,10.0,30.0,8341.75,18984.0,,
680,fair_1,fair,0,4,18381.75,20.0,60.0,60.0,1.0,40.0,0.0,8381.75,22233.75,,
680,max_1,max,0,4,18380.75,1.0,3.0,0.0,0.0,-1.0,3.0,8380.75,12199.5,,
680,rnd_1,random,0,4,18382.75,1.0,3.0,3.0,1.0,2.0,0.0,8382.75,18984.0,,
681,fair_1,fair,0,4,18422.75,20.0,60.0,60.0,1.0,40.0,0.0,8422.75,22233.75,,
681,max_1,max,0,4,18421.75,1.0,3.0,0.0,0.0,-1.0,3.0,8421.75,12202.5,,
681,rnd_1,random,0,4,18420.75,1.0,3.0,0.0,0.0,-1.0,3.0,8420.75,18987.0,,
682,fair_1,fair,0,4,18421.25,1.0,3.0,1.5,0.5,0.5,1.5,8421.25,22235.25,,
682,max_1,max,0,4,18420.25,1.0,3.0,0.0,0.0,-1.0,3.0,8420.25,12205.5,,
682,rnd_1,random,0,4,18422.25,1.0,3.0,3.0,1.0,2.0,0.0,8422.25,18987.0,,
683,fair_1,fair,0,4,18408.25,20.0,60.0,6.0,0.1,-14.0,54.0,8408.25,22289.25,,
683,max_1,max,0,4,18407.25,1.0,3.0,0.0,0.0,-1.0,3.0,8407.25,12208.5,,
683,rnd_1,random,0,4,18387.25,20.0,60.0,0.0,0.0,-20.0,60.0,8387.25,19047.0,,
684,fair_1,fair,0,4,18373.25,20.0,60.0,6.0,0.1,-14.0,54.0,8373.25,22343.25,,
684,max_1,max,0,4,18372.25,1.0,3.0,0.0,0.0,-1.0,3.0,8372.25,12211.5,,
684,rnd_1,random,0,4,18382.25,20.0,60.0,30.0,0.5,10.0,30.0,8382.25,19077.0,,
685,fair_1,fair,0,4,18407.25,20.0,60.0,45.0,0.75,25.0,15.0,8407.25,22358.25,,
685,max_1,max,0,4,18406.25,1.0,3.0,0.0,0.0,-1.0,3.0,8406.25,12214.5,,
685,rnd_1,random,0,4,18408.25,1.0,3.0,3.0,1.0,2.0,0.0,8408.25,19077.0,,
686,fair_1,fair,0,4,18448.25,20.0,60.0,60.0,1.0,40.0,0.0,8448.25,22358.25,,
686,max_1,max,0,4,18447.25,1.0,3.0,0.0,0.0,-1.0,3.0,8447.25,12217.5,,
686,rnd_1,random,0,4,18448.5,1.0,3.0,2.25,0.75,1.25,0.75,8448.5,19077.75,,
687,fair_1,fair,0,4,18449.0,1.0,3.0,1.5,0.5,0.5,1.5,8449.0,22359.75,,
687,max_1,max,0,4,18448.0,1.0,3.0,0.0,0.0,-1.0,3.0,8448.0,12220.5,,
687,rnd_1,random,0,4,18448.5,1.0,3.0,1.5,0.5,0.5,1.5,8448.5,19079.25,,
688,fair_1,fair,0,4,18434.5,20.0,60.0,6.0,0.1,-14.0,54.0,8434.5,22413.75,,
688,max_1,max,0,4,18433.5,1.0,3.0,0.0,0.0,-1.0,3.0,8433.5,12223.5,,
688,rnd_1,random,0,4,18413.5,20.0,60.0,0.0,0.0,-20.0,60.0,8413.5,19139.25,,
689,fair_1,fair,0,4,18399.5,20.0,60.0,6.0,0.1,-14.0,54.0,8399.5,22467.75,,
689,max_1,max,0,4,18398.5,1.0,3.0,0.0,0.0,-1.0,3.0,8398.5,12226.5,,
689,rnd_1,random,0,4,18438.5,20.0,60.0,60.0,1.0,40.0,0.0,8438.5,19139.25,,
690,fair_1,fair,0,4,18424.5,20.0,60.0,6.0,0.1,-14.0,54.0,8424.5,22521.75,,
690,max_1,max,0,4,18423.5,1.0,3.0,0.0,0.0,-1.0,3.0,8423.5,12229.5,,
690,rnd_1,random,0,4,18433.5,20.0,60.0,30.0,0.5,10.0,30.0,8433.5,19169.25,,
691,fair_1,fair,0,4,18419.5,20.0,60.0,6.0,0.1,-14.0,54.0,8419.5,22575.75,,
691,max_1,max,0,4,18418.5,1.0,3.0,0.0,0.0,-1.0,3.0,8418.5,12232.5,,
691,rnd_1,random,0,4,18398.5,20.0,60.0,0.0,0.0,-20.0,60.0,8398.5,19229.25,,
692,fair_1,fair,0,4,18384.5,20.0,60.0,6.0,0.1,-14.0,54.0,8384.5,22629.75,,
692,max_1,max,0,4,18383.5,1.0,3.0,0.0,0.0,-1.0,3.0,8383.5,12235.5,,
692,rnd_1,random,0,4,18408.5,20.0,60.0,45.0,0.75,25.0,15.0,8408.5,19244.25,,
693,fair_1,fair,0,4,18394.5,20.0,60.0,6.0,0.1,-14.0,54.0,8394.5,22683.75,,
693,max_1,max,0,4,18393.5,1.0,3.0,0.0,0.0,-1.0,3.0,8393.5,12238.5,,
693,rnd_1,random,0,4,18418.5,20.0,60.0,45.0,0.75,25.0,15.0,8418.5,19259.25,,
694,fair_1,fair,0,4,18404.5,20.0,60.0,6.0,0.1,-14.0,54.0,8404.5,22737.75,,
694,max_1,max,0,4,18403.5,1.0,3.0,0.0,0.0,-1.0,3.0,8403.5,12241.5,,
694,rnd_1,random,0,4,18383.5,20.0,60.0,0.0,0.0,-20.0,60.0,8383.5,19319.25,,
695,fair_1,fair,0,4,18423.5,20.0,60.0,60.0,1.0,40.0,0.0,8423.5,22737.75,,
695,max_1,max,0,4,18422.5,1.0,3.0,0.0,0.0,-1.0,3.0,8422.5,12244.5,,
695,rnd_1,random,0,4,18447.5,20.0,60.0,45.0,0.75,25.0,15.0,8447.5,19334.25,,
696,fair_1,fair,0,4,18487.5,20.0,60.0,60.0,1.0,40.0,0.0,8487.5,22737.75,,
696,max_1,max,0,4,18486.5,1.0,3.0,0.0,0.0,-1.0,3.0,8486.5,12247.5,,
696,rnd_1,random,0,4,18487.0,1.0,3.0,1.5,0.5,0.5,1.5,8487.0,19335.75,,
697,fair_1,fair,0,4,18497.0,20.0,60.0,30.0,0.5,10.0,30.0,8497.0,22767.75,,
697,max_1,max,0,4,18496.0,1.0,3.0,0.0,0.0,-1.0,3.0,8496.0,12250.5,,
697,rnd_1,random,0,4,18521.0,20.0,60.0,45.0,0.75,25.0,15.0,8521.0,19350.75,,
698,fair_1,fair,0,4,18507.0,20.0,60.0,6.0,0.1,-14.0,54.0,8507.0,22821.75,,
698,max_1,max,0,4,18506.0,1.0,3.0,0.0,0.0,-1.0,3.0,8506.0,12253.5,,
698,rnd_1,random,0,4,18501.0,20.0,60.0,15.0,0.25,-5.0,45.0,8501.0,19395.75,,
699,fair_1,fair,0,4,18487.0,20.0,60.0,6.0,0.1,-14.0,54.0,8487.0,22875.75,,
699,max_1,max,0,4,18486.0,1.0,3.0,0.0,0.0,-1.0,3.0,8486.0,12256.5,,
699,rnd_1,random,0,4,18511.0,20.0,60.0,45.0,0.75,25.0,15.0,8511.0,19410.75,,
700,fair_1,fair,0,4,18497.0,20.0,60.0,6.0,0.1,-14.0,54.0,8497.0,22929.75,"[-0.2216091901063919, 0.38491085171699524, -0.3571035861968994, 0.08421342074871063, 0.01590823382139206, -0.057771891355514526, -0.47949880361557007, -0.00260884128510952, 0.20145079493522644, 0.08379014581441879, -0.6023378968238831, -0.26564255356788635, 0.4557022154331207, -0.28494250774383545, 0.5741170048713684, 0.7397994995117188, -0.12896396219730377, 0.7131230235099792, -0.6197795867919922, 0.18789668381214142, -0.21460884809494019, 0.20202231407165527, -0.37280264496803284, -0.6879114508628845, 0.22952628135681152, 0.13071462512016296, -0.15338613092899323, -0.4343055486679077, 0.11628203094005585, -0.9629223346710205, 0.1250421106815338, -0.028477929532527924, -0.7967398166656494, -0.26412490010261536, -0.20661932229995728, 0.28079742193222046, -0.5993475317955017, 0.9962515234947205, 0.222210094332695, 0.9899593591690063, -0.4840192496776581, -0.12334360927343369, -0.3329702913761139, 0.002603699453175068, -0.20719917118549347, -0.1273566633462906, -0.23972319066524506, 0.9294293522834778, 0.14970198273658752, -0.4335355758666992, -0.029405362904071808, -0.1296689659357071, -0.3524792790412903, -0.21246996521949768, 0.3775216341018677, 0.026585252955555916, -0.25500625371932983, -0.5586360692977905, 0.17831358313560486, -0.031785618513822556, 0.36845284700393677, -0.44799041748046875, 0.9801769256591797, 0.24645128846168518]","{""own"": [20.0, 60.0, 20.0, 30.0, 20.0, 6.0, 20.0, 6.0], ""others"": [0.0, 0.0, 0.0, 0.0]}"
700,max_1,max,0,4,18496.0,1.0,3.0,0.0,0.0,-1.0,3.0,8496.0,12259.5,"[0.29692548513412476, 0.06549438834190369, -0.08107040822505951, 0.018853524699807167, 0.14722906053066254, 0.03657021373510361, -0.2877642512321472, -0.45218366384506226, -0.1422441452741623, 0.14200937747955322, 0.2586520314216614, -0.2268812209367752, -0.059556856751441956, 0.08598125725984573, 0.11584121733903885, 0.12273449450731277, -0.15545886754989624, -0.1481979340314865, 0.2399301826953888, -0.21446312963962555, 0.13221436738967896, 0.21826310455799103, -0.12071983516216278, -0.039749179035425186, 0.35407862067222595, -0.09793494641780853, 0.0022634128108620644, -0.23300664126873016, 0.06758609414100647, -0.008965292014181614, 0.0202991534024477, -0.30895480513572693, -0.09367644786834717, -0.20709367096424103, 0.12186366319656372, 0.4428974390029907, 0.0023033434990793467, -0.24727490544319153, -0.19566403329372406, -0.17704911530017853, 0.08466941863298416, 0.09997176378965378, 0.2201482206583023, -0.11736348271369934, -0.1699754148721695, -0.28257521986961365, 0.028506357222795486, -0.10105538368225098, -0.19322092831134796, 0.12379743158817291, -0.22780562937259674, 0.1562306135892868, -0.13681292533874512, 0.015379670076072216, -0.1592438966035843, -0.2876553237438202, -0.3611065745353699, 0.04179229959845543, -0.2520335018634796, -0.02840449847280979, -0.2033279538154602, -0.09585671126842499, -0.05783630907535553, -0.2677738666534424]","{""own"": [1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0], ""others"": [0.0, 0.0, 0.0, 0.0]}"
700,rnd_1,random,0,4,18491.0,20.0,60.0,15.0,0.25,-5.0,45.0,8491.0,19455.75,"[-0.3087693452835083, 0.1227542906999588, -0.16384750604629517, 0.027881644666194916, -0.13506051898002625, 0.032548271119594574, -0.422098308801651, 0.3192533254623413, 0.24173638224601746, 0.12308351695537567, -0.6768916845321655, -0.24046574532985687, 0.2829311788082123, -0.3389037847518921, -0.3024267256259918, 0.6160035133361816, -0.07325790822505951, 0.023103492334485054, -0.5406965613365173, 0.3586994409561157, 0.027406394481658936, 0.11895912140607834, -0.36330747604370117, -0.5593330264091492, -0.04798618704080582, 0.14261722564697266, -0.10311389714479446, -0.3533518612384796, 0.1702849566936493, -0.8466156721115112, 0.4783317446708679, -0.2772962152957916, -0.6500271558761597, -0.21181383728981018, -0.5001839995384216, 0.3859597444534302, -0.4021134674549103, 0.9185778498649597, 0.2309993952512741, 0.6082897186279297, -0.38421401381492615, -0.02088990807533264, -0.21562737226486206, 0.054280683398246765, -0.021874532103538513, 0.05617092549800873, -0.016983717679977417, 0.5107462406158447, 0.1669665277004242, -0.22151242196559906, -0.05050134286284447, -0.46222177147865295, -0.3387928307056427, -0.031404897570610046, -0.23842382431030273, 0.15456758439540863, -0.23623818159103394, -0.3824646472930908, 0.07149671018123627, 0.04734237119555473, 0.17607611417770386, -0.4515964388847351, 0.8123155236244202, -0.046271637082099915]","{""own"": [1.0, 1.5, 20.0, 45.0, 20.0, 15.0, 20.0, 45.0], ""others"": [0.0, 0.0, 0.0, 0.0]}"
701,fair_1,fair,0,4,18531.0,20.0,60.0,60.0,1.0,40.0,0.0,8531.0,22929.75,,
701,max_1,max,0,4,18530.0,1.0,3.0,0.0,0.0,-1.0,3.0,8530.0,12262.5,,
701,rnd_1,random,0,4,18570.0,20.0,60.0,60.0,1.0,40.0,0.0,8570.0,19455.75,,
702,fair_1,fair,0,4,18610.0,20.0,60.0,60.0,1.0,40.0,0.0,8610.0,22929.75,,
702,max_1,max,0,4,18609.0,1.0,3.0,0.0,0.0,-1.0,3.0,8609.0,12265.5,,
702,rnd_1,random,0,4,18609.5,1.0,3.0,1.5,0.5,0.5,1.5,8609.5,19457.25,,
703,fair_1,fair,0,4,18619.5,20.0,60.0,30.0,0.5,10.0,30.0,8619.5,22959.75,,
703,max_1,max,0,4,18618.5,1.0,3.0,0.0,0.0,-1.0,3.0,8618.5,12268.5,,
703,rnd_1,random,0,4,18658.5,20.0,60.0,60.0,1.0,40.0,0.0,8658.5,19457.25,,
704,fair_1,fair,0,4,18644.5,20.0,60.0,6.0,0.1,-14.0,54.0,8644.5,23013.75,,
704,max_1,max,0,4,18643.5,1.0,3.0,0.0,0.0,-1.0,3.0,8643.5,12271.5,,
704,rnd_1,random,0,4,18683.5,20.0,60.0,60.0,1.0,40.0,0.0,8683.5,19457.25,,
705,fair_1,fair,0,4,18669.5,20.0,60.0,6.0,0.1,-14.0,54.0,8669.5,23067.75,,
705,max_1,max,0,4,18668.5,1.0,3.0,0.0,0.0,-1.0,3.0,8668.5,12274.5,,
705,rnd_1,random,0,4,18693.5,20.0,60.0,45.0,0.75,25.0,15.0,8693.5,19472.25,,
706,fair_1,fair,0,4,18679.5,20.0,60.0,6.0,0.1,-14.0,54.0,8679.5,23121.75,,
706,max_1,max,0,4,18678.5,1.0,3.0,0.0,0.0,-1.0,3.0,8678.5,12277.5,,
706,rnd_1,random,0,4,18703.5,20.0,60.0,45.0,0.75,25.0,15.0,8703.5,19487.25,,
707,fair_1,fair,0,4,18743.5,20.0,60.0,60.0,1.0,40.0,0.0,8743.5,23121.75,,
707,max_1,max,0,4,18742.5,1.0,3.0,0.0,0.0,-1.0,3.0,8742.5,12280.5,,
707,rnd_1,random,0,4,18743.75,1.0,3.0,2.25,0.75,1.25,0.75,8743.75,19488.0,,
